◊‡Ò,"Œ·˙ÂÏ ÔÓÎÌÓ„Ó ÔÎ‡ÌÓ‚Ó„Ó ÔÓÚÂ·ÎÂÌËˇ, Ã¬Ú.˜","»Ì‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌ˚ı ˆÂÌ Ì‡ ÔÓÍÛÔÍÛ ˝ÎÂÍÚÓ˝ÌÂ„ËË, Û·./Ã¬Ú.˜.","Œ·˙ÂÏ ÔÓÍÛÔÍË ÔÓ Â„ÛÎËÛÂÏ˚Ï ‰Ó„Ó‚Ó‡Ï, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓÍÛÔÍË Ì‡ –—¬, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓ‰‡ÊË ‚ Ó·ÂÒÔÂ˜ÂÌËÂ –ƒ, Ã¬Ú.˜","Ã‡ÍÒËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜","ÃËÌËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜",Unnamed: 8
21,88632.936,1594.86,30593.86,51938.818,68.245,2438.59,858.32,
22,84738.629,1428.11,30593.86,48123.783,192.004,2033.67,831.57,
23,81805.098,1260.2,6799.015,68752.58,9.759,1680.88,741.87,
0,79239.783,990.72,6799.015,66143.527,8.051,1530.01,554.34,
1,77787.453,948.05,6799.015,64681.602,9.05,1530.01,518.29,
2,77281.797,921.25,6799.015,64197.943,22.474,1530.01,487.84,
3,77588.128,925.61,6799.015,64517.695,24.19,1530.01,480.22,
4,78893.723,984.09,6799.015,65822.553,10.874,1530.01,516.91,
5,81444.107,1178.2,6799.015,68372.19,6.833,1530.01,617.73,
6,84297.628,1362.82,19276.993,58757.054,19.872,1666.74,721.21,
7,88347.869,1535.13,19276.993,62650.521,10.715,1970.23,784.76,
8,92089.282,1631.75,16173.223,69500.104,20.393,2287.82,808.17,
9,94039.199,1679.55,16173.223,71418.441,15.11,2384.1,868.68,
10,94172.455,1673.61,16173.223,71511.966,13.71,2396.91,815.48,
11,93763.477,1666.81,16173.223,71091.087,20.204,2383.96,834.03,
12,93187.274,1644.58,16173.223,70474.416,13.108,2330.98,812.53,
13,93351.579,1650.75,16173.223,70634.675,6.674,2364.06,817.97,
14,93047.162,1651.69,16173.223,70329.838,5.366,2387.69,813.05,
15,92627.201,1643.99,16173.223,69924.665,4.877,2381.15,838.33,
16,92256.98,1644.75,16173.223,69608.705,1.243,2434.21,832.49,
17,92228.736,1650.41,16173.223,69620.323,9.993,2161.22,835.27,
18,93420.503,1656.16,16173.223,70836.518,3.194,2220.11,840.92,
19,93310.902,1650.85,30593.86,56318.946,10.038,2240.29,864.29,
20,91202.094,1621.27,30593.86,54258.387,10.128,2192.12,870.01,
21,88536.2,1562.6,30593.86,51927.061,45.519,2105.14,864.47,
22,84698.757,1395.68,30593.86,48201.381,146.762,1781.88,808.8,
23,82105.146,1103.64,6799.015,69192.934,5.598,1479.16,634.94,
