Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88047.376;1177.55;9552.829;71983.569;381.603;1487.51;737.23;
1;86342.740;1108.46;9552.829;70327.707;448.830;1346.88;665.58;
2;85246.152;1042.01;9552.829;69273.108;504.266;1260.50;610.22;
3;84852.438;995.20;9552.829;68901.774;530.207;1192.82;578.13;
4;85233.831;1047.51;9552.829;69263.086;513.329;1260.09;602.62;
5;86858.149;1140.71;9552.829;70844.019;448.671;1429.11;664.07;
6;88401.531;1171.64;24341.382;57632.581;478.360;1493.27;633.38;
7;90877.683;1300.05;24341.382;60046.089;385.846;1642.93;697.84;
8;94197.859;1437.77;20461.833;67556.699;623.664;2118.58;5.40;
9;96882.114;1634.93;20461.833;70161.505;532.341;2282.10;971.72;
10;98027.175;1660.81;20461.833;71210.745;489.724;2315.29;1027.23;
11;98207.100;1656.07;20461.833;71356.022;484.331;2190.47;1029.68;
12;97907.109;1647.57;20461.833;71081.656;501.828;2160.02;1026.11;
13;97818.943;1646.34;20461.833;71005.473;520.468;2157.38;1024.21;
14;97864.283;1638.79;20461.833;71094.232;534.415;2124.13;1007.41;
15;98178.659;1665.12;20461.833;71453.001;516.374;2164.21;1015.39;
16;99181.229;1692.32;20461.833;72433.815;473.232;2240.87;1063.84;
17;100363.487;1772.98;20461.833;73505.432;295.154;2427.31;1146.40;
18;100311.619;1771.27;38292.654;55811.241;499.991;2427.91;1140.41;
19;98990.677;1708.85;38292.654;54527.496;545.483;2353.21;1067.46;
20;97056.170;1621.35;38292.654;52679.823;629.095;2171.71;1008.92;
21;94676.282;1575.22;38292.654;50426.800;775.586;2227.70;980.47;
22;91402.016;1265.27;9552.829;75137.761;125.981;1997.54;751.16;
23;89156.621;1191.54;9552.829;72973.691;240.087;1997.16;672.09;
